Date;Gold XAU/EUR Rate FX Unhdg.;1-5 Year US Govt (ICE) FX Unhdg.;1-5 Year Global Non-Sov (ICE) IR hdg. IRS;World Equity (MSCI) FX Unhdg.;1-3 Year China Govt (ICE) FX Unhdg.;US Inflation-Linked Govt (ICE) FX Hdg.;US MBS (ICE) FX Hdg.;EM global IG Govt (JPM) FX Hdg.
05.01.2011;0,010372184;0,01021;0,0003;0,009194308;0,01252;-0,00447;-0,005;-0,003523685
06.01.2011;0,006420837;0,00988;0,00035;0,009515702;0,00747;0,00398;0,00177;-0,000583282
07.01.2011;0,005962764;0,00668;-0,00002;0,004914838;0,00433;0,00355;0,00368;0,000328287
10.01.2011;0,001027168;0,00415;-0,00017;-0,007968202;0,00228;0,00188;0,00085;0,000401109
11.01.2011;0,00241937;-0,00017;-0,00012;0,00360408;0,00237;0,00151;-0,00168;0,001603791
12.01.2011;-0,007738324;-0,00985;-0,00001;0,000825893;-0,00707;-0,00064;0,00017;0,001200917
13.01.2011;-0,027191247;-0,01942;0,00027;-0,013080373;-0,02076;0,00179;0,00235;0,001017738
14.01.2011;-0,010516996;-0,00246;0,00014;0,000317822;0,00079;-0,00329;0;-0,000472041
17.01.2011;0,00746276;0,00574;0,00003;0,005528277;0,0047;0,00019;0,00003;0
18.01.2011;-0,002488679;-0,00786;0,00007;-0,000861669;-0,00782;-0,00028;-0,00141;-0,001816398
19.01.2011;-0,00525394;-0,00709;-0,00003;-0,011486982;-0,00779;0,00174;0,00125;-0,001382975
20.01.2011;-0,017182705;0,00387;0,0002;-0,011737841;0,00594;-0,01084;-0,00346;-0,002587558
21.01.2011;-0,013580185;-0,01218;0,00009;-0,00736184;-0,01191;0,00229;0,00159;0,000694241
24.01.2011;-0,007274166;-0,00645;0,00031;0,005073949;-0,00583;-0,00046;0,00012;0,001606602
25.01.2011;-0,004772562;0,00148;-0,00004;-0,004005529;-0,00044;0,00461;0,00165;0,001604025
26.01.2011;0,007896574;-0,00227;0,00002;0,004051736;-0,00157;-0,00446;-0,00273;-0,000764331
27.01.2011;-0,025419498;-0,0016;0,0001;0,000397708;-0,00307;0,00107;0,00192;-0,001566256
28.01.2011;0,026678375;0,00881;0,00003;-0,005394366;0,00748;0,00332;0,00079;-0,003794097
31.01.2011;-0,009194583;-0,00652;0,00002;-0,002998249;-0,00822;-0,00032;-0,00055;0,001098619
01.02.2011;-0,004213469;-0,00737;0,00023;0,006351082;-0,00486;-0,00075;-0,00234;0,002011925
02.02.2011;-0,00215693;-0,00294;0,00023;0,003388875;-0,00116;-0,00335;-0,00181;0,001058703
03.02.2011;0,027387059;0,01183;0,00009;0,011129804;0,01313;-0,00383;-0,0022;-0,00204223
04.02.2011;-0,00035234;0,00342;0,00005;0,004919577;0,00576;-0,00519;-0,00305;-0,001169377
07.02.2011;0,0018026;0,00088;0,00024;0,005217187;0,00104;-0,00001;0,00013;-0,002341492
08.02.2011;0,006312827;-0,01167;0,00026;0,001939171;-0,00936;-0,00475;-0,00297;-0,001026807
09.02.2011;-0,008021337;-0,00103;-0,00012;-0,01282109;-0,00424;0,00288;0,00146;-0,00172534
10.02.2011;0,009737677;0,00622;0,00016;0,004429636;0,01;-0,00581;-0,00207;-0,00169155
11.02.2011;-0,001206718;0,00407;0,00041;0,006176415;0,00247;0,00222;0,00332;-0,000257846
14.02.2011;0,008007908;0,00694;0,00025;0,009425663;0,00668;0,0023;0,0025;-3,68446E-05
15.02.2011;0,009053718;-0,00352;0,00022;-0,000684447;-0,00211;0,00072;0,00116;0,000221076
16.02.2011;-0,005605348;-0,00059;0,00005;-0,000452583;0,00029;-0,00133;-0,00039;0,002357622
17.02.2011;0,004096904;-0,00283;0,00016;0,002384861;-0,00436;0,00405;0,00253;0,002094818
18.02.2011;-0,002202318;-0,00394;-0,00001;-0,003188807;-0,00217;0,00484;-0,00071;-7,33487E-05
21.02.2011;0,012523772;-0,00224;0,00008;-0,001890633;-0,00123;0,00022;0,00007;0
22.02.2011;-0,002569143;0,00075;0,00017;-0,013521997;-0,00463;0,00961;0,00304;0,001357051
23.02.2011;0,001863524;-0,00555;-0,00006;-0,01374669;-0,00348;0,00232;-0,00006;-0,000219764
24.02.2011;-0,010089107;-0,00159;0,00009;-0,006479717;-0,00279;0,00468;0,00196;0,001758499
25.02.2011;0,008991726;0,00338;0,00013;0,015083296;0,00535;0,00133;0,00069;0,00135313
28.02.2011;-0,003539288;-0,00367;0,00016;0,003783176;-0,00406;-0,00012;0,00104;0,002921734
01.03.2011;0,017876712;-0,00067;0,00014;-0,004317639;-0,00094;0,00305;0,00004;0,001675103
02.03.2011;-0,005565863;-0,00453;0,0002;-0,007821553;-0,00332;-0,00095;-0,00109;0,001708656
03.03.2011;-0,020116387;-0,00727;0,00065;0,003775066;-0,00436;-0,00472;-0,0032;-0,000399216
04.03.2011;0,009223909;-0,00077;-0,00019;-0,002033152;-0,0028;0,00611;0,00429;0,00058091
07.03.2011;0,00223847;-0,00182;0,0001;-0,00569312;-0,00022;0,00173;0,00044;0,000762002
08.03.2011;0,002184705;0,00751;0,00007;0,006649786;0,00759;-0,0009;-0,00146;0,000362582
09.03.2011;0,001206754;-0,00027;-0,00006;-0,000990549;-0,00137;0,00224;0,00296;0,001123596
10.03.2011;-0,005278045;0,01065;-0,00002;-0,011558152;0,00907;0,00539;0,00227;0,000217226
11.03.2011;-0,003527595;-0,00268;-0,00011;-0,007346045;-0,00301;-0,002;-0,00012;0,000542947
14.03.2011;-0,000313802;-0,00817;-0,00005;-0,01487914;-0,00848;0,00195;0,00159;-0,000180884
15.03.2011;-0,021953445;0,00026;-0,00038;-0,023005467;-0,00022;0,00053;0,00027;-0,000180917
16.03.2011;0,009397723;0,00549;-0,00054;0,000484732;0,00393;0,00599;0,00299;0,000470469
17.03.2011;-0,005186701;-0,00796;0,00004;0,003548168;-0,00701;0,00157;-0,00176;0,001338398
18.03.2011;-0,000819017;-0,00886;0,00016;-0,004687432;-0,00768;-0,00073;-0,00021;0,000180623
21.03.2011;0,003308743;-0,00475;0,00009;0,012425749;-0,00148;-0,00225;-0,00257;-0,000325062
22.03.2011;0,001992647;-0,00223;-0,00004;0,00564692;-0,00165;-0,00341;-0,00136;-0,000469687
23.03.2011;0,014567113;0,00615;0,00011;0,008419713;0,00619;-0,00227;0,00019;0,00122899
24.03.2011;-0,011113942;-0,00654;0,00029;0,003153272;-0,00568;0,00122;-0,00076;3,61024E-05
25.03.2011;0,005877106;0,00242;0,00042;0,008960566;0,00465;-0,00474;-0,00053;-0,000505415
28.03.2011;-0,006630999;0,00225;0,0002;-0,003248218;0,00246;0,00073;0,00017;-0,000794625
29.03.2011;-0,003064868;0,00197;0,00023;0,001167278;0,00363;-0,00233;-0,00107;-0,000795257
30.03.2011;0,002019679;-0,00086;-0,00004;0,009241811;-0,00125;0,00279;0,00163;-3,61768E-05
31.03.2011;0,004507814;-0,00673;0,00003;-0,001056113;-0,00487;0,00183;-0,00008;0,00039796
01.04.2011;-0,007877985;0,00258;-0,00001;0,000111311;0,00312;0,00291;-0,00037;0,001193404
04.04.2011;0,004642775;-0,00494;-0,00012;0,005164214;-0,00599;0,00326;0,00021;0,001480946
05.04.2011;0,01491516;0,00021;0,00023;-0,000875889;0,00208;-0,00129;-0,00238;-0,000468874
06.04.2011;-0,004699974;-0,01043;0,0003;-0,003363281;-0,00958;-0,00537;-0,0005;-0,000180421
07.04.2011;0,000500687;0,00501;0,00014;-0,001075765;0,00433;0,00092;0,00009;-0,000252635
08.04.2011;-0,000853686;-0,01046;0,00014;-0,008072859;-0,009;0,0031;0,00004;-0,001010794
11.04.2011;-0,004625629;-0,00106;0,00021;0,000488999;-0,00133;0,0005;0,00067;-0,000180682
12.04.2011;-0,009777708;-0,00093;-0,00011;-0,015064282;-0,00314;0,00441;0,00252;-3,61428E-05
13.04.2011;0,005390486;0,00029;-0,00007;0,006721375;0,00063;0,00162;0,00111;0,001409622
14.04.2011;0,0083942;0,00208;0,00018;-0,004123296;0,00348;-0,00027;-0,00007;-0,000360933
15.04.2011;0,012560197;0,00489;-0,00011;0,005320757;0,00267;0,00592;0,00322;0,001299827
18.04.2011;0,019586908;0,01656;-0,00023;-0,002117291;0,01622;0,00178;0,00203;-0,00064907
19.04.2011;-0,006254403;-0,0075;-0,00011;-0,00161259;-0,00769;0,00353;0,00023;0,000865988
20.04.2011;-0,008966462;-0,01449;0,00026;0,00690337;-0,01279;-0,00382;-0,00107;0,001081549
21.04.2011;3,86649E-05;-0,0043;0,00016;0,006477029;-0,00323;-0,00286;0,00036;0,000252089
25.04.2011;-0,001024461;0,00185;0,00012;-0,003794179;-0,00037;0,00309;0,00178;0,000144014
26.04.2011;-0,004846996;-0,00365;-0,00007;0,001558118;-0,00462;0,00235;0,00111;0,001115951
27.04.2011;0,003976201;-0,00133;0,00002;-0,006747528;0,00164;-0,00286;-0,00063;-0,000539374
28.04.2011;0,003573123;-0,01061;-0,00006;0,00603238;-0,01065;0,00462;0,00199;0,003237992
29.04.2011;0,018998456;-0,00053;0,00028;0,003905298;0,00093;0,00156;0,00093;0,001506186
02.05.2011;-0,01321857;-0,00343;-0,00035;0,000306585;-0,00358;0,00163;-0,00012;0,001503921
03.05.2011;-0,005882184;0,00368;0,00017;-0,0077838;0,00261;0,00179;0,00075;0,002610033
04.05.2011;-0,012635135;-0,00251;-0,00016;-0,008825278;-0,00213;0,00173;0,00095;0,002210969
05.05.2011;-0,008876636;0,01919;0,00025;0,00927244;0,0185;-0,00144;0,0026;0,002988898
06.05.2011;0,030281211;0,00797;0,00018;0,018522129;0,00738;-0,0003;0,00076;0,001312615
09.05.2011;0,008884379;0,01749;-0,00002;-0,006130814;0,01711;0,00259;0,00099;0,00166519
10.05.2011;-0,001499322;-0,00752;0,00011;0,005880701;-0,00576;-0,00248;-0,00146;0,000742784
11.05.2011;0,005350541;0,00532;-0,00004;0,009479576;0,00381;-0,0014;0,00143;0,000706889
12.05.2011;-0,000576636;0,00657;0,00024;-0,009386019;0,00602;-0,0033;-0,00047;0,000105958
13.05.2011;0,001740364;-0,00015;0,00013;0,003465053;-0,00023;-0,00046;0,00117;0,002436785
16.05.2011;-0,00661889;-0,00119;0,00011;-0,008110571;-0,00343;0,00088;0,00149;0,001338735
17.05.2011;-0,00738537;0,00519;0,00004;-0,010936093;0,00513;0,0001;0,0014;0,001407311
18.05.2011;0,005889056;-0,007;0,00017;0,008940865;-0,00624;-0,00009;-0,00129;0,001335067
19.05.2011;-0,006749424;0,00048;0,00007;-0,002015737;0,00014;-0,00217;-0,0001;-0,000350865
20.05.2011;0,023673289;0,0075;-0,00002;0,004914464;0,00871;-0,00031;0,00106;0,000842371
23.05.2011;0,011094778;0,00954;-0,00016;-0,009931307;0,00728;0,00048;0,00044;-3,50693E-05
24.05.2011;0,002565005;-0,00571;-0,00009;-0,00123215;-0,00456;0,00416;0,00029;0,000631269
25.05.2011;0,000101599;0,00279;-0,00016;0,003332023;0,00289;0,0004;-0,00001;-0,000841161
26.05.2011;-0,008080901;-0,00033;-0,00007;0,002693183;-0,00172;0,00469;0,00267;-0,000350779
27.05.2011;-0,000893813;-0,01122;0,00001;-0,002918047;-0,01059;-0,00205;-0,00091;0,000350902
30.05.2011;0,003401392;-0,00057;-0,00003;0,002778304;0,00037;0,00021;0,00006;0
31.05.2011;-0,009231569;-0,00675;-0,00008;0,004708189;-0,0063;0,00101;0,00048;0,001894205
01.06.2011;0,007189726;-0,00219;0,0002;-0,007458311;-0,00329;0,00417;0,00324;0,002450809
02.06.2011;-0,015086508;-0,00192;0,00008;-0,018260824;-0,00208;-0,00213;-0,00121;0,001012853
03.06.2011;-0,004290061;-0,00794;0,00018;-0,013954366;-0,0082;0,00198;0,00165;0,000244234
06.06.2011;0,005789014;-0,00213;-0,00003;-0,003742652;-0,00226;0,00012;0,00001;-0,000906935
07.06.2011;-0,008208941;-0,00511;0,00023;-0,005772808;-0,0055;-0,00012;0,00118;0,001920257
08.06.2011;0,003149022;0,0065;-0,00052;-0,000646737;0,00618;0,00171;0,00113;0,001428721
09.06.2011;0,009275153;0,00553;-0,0004;0,008608982;0,00628;-0,00149;-0,00183;3,47971E-05
10.06.2011;0,002978735;0,01077;-0,00033;-0,003057062;0,00974;0,00002;-0,0004;0,000869898
13.06.2011;-0,014690176;-0,00137;0,00016;-0,005394478;-0,00128;-0,00036;0,00043;-0,001112502
14.06.2011;0,003289912;-0,00875;0,00007;0,011265859;-0,00652;-0,00282;-0,00305;-0,000278435
15.06.2011;0,023190796;0,01575;-0,00013;0,003014804;0,01132;0,00614;0,00219;0,000104442
16.06.2011;-0,002899141;0,01102;-0,00036;-0,011117101;0,00995;0,00067;-0,00076;-0,000208863
17.06.2011;-0,000399443;-0,01196;0,0001;-0,003056958;-0,01156;-0,00336;0;-0,000348177
20.06.2011;0,000975773;-0,00031;-0,00003;8,48443E-05;-0,00233;-0,00079;-0,00014;0,000139319
21.06.2011;-0,003806447;-0,00441;0,00022;0,008247699;-0,00096;0,00081;0,0001;0,000800975
22.06.2011;0,005563736;-0,00407;-0,00007;0,002888957;-0,005;-0,00165;0,00111;0,000452363
23.06.2011;-0,010880546;0,02186;-0,0002;-0,005736848;0,01946;0,00825;0,00207;-0,001912977
24.06.2011;-0,007851956;-0,00012;-0,00004;0,002005501;-0,00169;0,00304;-0,00002;0,00017424
27.06.2011;-0,009821791;-0,00938;-0,00019;-0,003408404;-0,00919;-0,0027;-0,00112;-6,9684E-05
28.06.2011;-0,003900922;-0,00868;0,00014;0,005344688;-0,0038;-0,00378;-0,00236;0,000522666
29.06.2011;0,00319807;-0,00277;0,0004;0,008577391;-0,00084;0,00162;-0,00019;0,000452741
30.06.2011;-0,012570152;-0,00762;0,00042;0,008153321;-0,00651;-0,00129;-0,00028;0,001183556
01.07.2011;-0,010207337;-0,00004;0,00053;0,008007783;0,00107;-0,00144;-0,00074;-0,001112618
04.07.2011;0,005175832;-0,00187;0,00008;0,003542705;-0,0002;0,00066;0,00007;0
05.07.2011;0,020616153;0,00545;-0,00022;0,006108475;0,00253;0,00217;0,00184;0,002436562
06.07.2011;0,016344442;0,01194;-0,0004;0,005141238;0,01127;0,00318;-0,00007;0,000729192
07.07.2011;-0,000730556;-0,00617;-0,00017;0,004636727;-0,00408;0,00035;-0,00255;-0,000416378
08.07.2011;0,014668666;0,01096;-0,00011;0,000723482;0,00781;0,005;0,0045;0,001041377
11.07.2011;0,022742598;0,02095;-0,00042;-0,004342178;0,01914;0,00668;0,00132;-0,000242735
12.07.2011;0,013286126;0,00027;-0,00044;-0,003633651;-0,00053;0,00218;0,00043;-0,000277479
13.07.2011;-0,003832852;-0,01206;-0,00024;-0,002775463;-0,01164;0,00238;0,0008;0,000520418
14.07.2011;0,004214463;-0,00031;0,00004;-0,005271365;0,00096;-0,0055;-0,00038;0,000485471
15.07.2011;0,003216637;0,00308;-0,00019;0,000716713;0,00111;0,00337;-0,00004;-0,000277277
18.07.2011;0,009929834;0,0073;-0,00055;-0,009130025;0,0065;0,0016;-0,00074;0,000138677
19.07.2011;-0,013007;-0,01197;-0,00016;0,010909671;-0,011;0,00366;0,00024;0,000901276
20.07.2011;0,00328792;-0,00084;0,00018;0,001477934;0,0003;-0,00546;0,00009;0,000761931
21.07.2011;-0,020542106;-0,01392;0,0002;-0,001673256;-0,01295;-0,00093;-0,00084;0,001176633
22.07.2011;0,011343338;0,0015;0,00008;0,009187392;0,00201;0,00275;0,0015;0,001901141
25.07.2011;0,006616698;0,00174;-0,00012;-0,006942414;0,00017;0,00141;-0,00102;-0,00113852
26.07.2011;-0,006038798;-0,00941;0,00005;-0,007588014;-0,00957;0,00148;0,0013;0,001899696
27.07.2011;0,006389118;0,00607;-0,00035;-0,006557491;0,00696;0,00165;-0,00193;0,001930568
28.07.2011;0,003962283;0,00661;0,00035;-0,002253367;0,00603;0,00351;0,00198;0,003131129
29.07.2011;0,002492151;-0,00223;-0,00029;-0,009408939;-0,00364;0,01249;0,00394;0,00507649
01.08.2011;0,005290397;0,01262;0,00002;0,005913588;0,01242;0,00325;0,00201;0,005938161
02.08.2011;0,02802883;0,00032;-0,00017;-0,018195595;-0,00153;0,00545;0,00304;0,004749627
03.08.2011;-0,006736975;-0,00564;-0,00057;-0,01528727;-0,0044;-0,00524;0,00058;0,000641545
04.08.2011;0,007446286;0,01157;-0,00053;-0,02624076;0,00861;0,00624;0,00269;-0,001957145
05.08.2011;-0,003088242;-0,00439;-0,00013;-0,028753545;-0,00273;-0,00614;-0,00319;-0,003381006
08.08.2011;0,040537526;0,0027;-0,00152;-0,045931116;0,00172;0,01031;0,00188;-0,008413339
09.08.2011;-0,001278266;0,00056;-0,00089;0,008890098;-0,00089;0,01178;0,00588;-0,000239488
10.08.2011;0,044449766;0,00267;0,0003;-0,009244829;0,00509;0,01251;0,00597;0,002121689
11.08.2011;-0,020610977;-0,0069;-0,00078;0,024810644;-0,00162;-0,01858;-0,00247;-0,008741975
12.08.2011;-0,010364953;0,00433;0,0004;0,010053513;0,00465;0,00731;0,00234;0,003823894
15.08.2011;-0,00258575;-0,0165;0,00011;0,007520143;-0,01558;-0,00527;-0,00126;0,00614297
16.08.2011;0,013362993;0,00412;-0,00026;-0,003098348;0,00453;0,00132;0,00048;0,001875981
17.08.2011;0,001969139;-0,00366;-0,00029;0,002106031;-0,00462;0,00259;0,00033;0,006979199
18.08.2011;0,024968588;0,0097;-0,00046;-0,036029355;0,00955;-0,00453;0,00053;0,000777605
19.08.2011;0,011072169;-0,00734;-0,00052;-0,020163463;-0,00781;0,00463;-0,00215;0,000236478
22.08.2011;0,027093615;0,00232;-0,0001;0,00155423;0,00148;0,00046;-0,00155;0,00050662
23.08.2011;-0,041944442;-0,00085;-0,00049;0,017598336;0,00008;-0,00808;-0,00171;-0,002059211
24.08.2011;-0,036040377;-0,00223;-0,0007;0,009078039;0,00016;-0,0111;-0,0025;-0,003078276
25.08.2011;0,011045106;0,00513;-0,00001;-0,008839553;0,00377;0,00634;-0,00044;-0,000237522
26.08.2011;0,021467993;0,00015;0,00016;-0,000729146;-0,00068;0,00073;0,00234;0,000610915
29.08.2011;-0,022167214;-0,01273;-0,00048;0,025067951;-0,01164;-0,00548;-0,00152;-6,7838E-05
30.08.2011;0,031205375;0,008;0,00084;0,010311892;0,00518;0,00679;0,00266;0,003358209
31.08.2011;-0,000424882;0,00234;0,00042;0,018117604;0,00113;-0,00504;0,0001;0,003448392
01.09.2011;0,008005353;0,01098;0,00045;0,001777568;0,01013;0,00862;0,0022;0,001313972
02.09.2011;0,035046893;0,00288;-0,00062;-0,018408211;0,00371;0,00947;0,00098;0,0012786
05.09.2011;0,016998001;0,007;-0,0001;-0,011926637;0,00661;0,00038;0,00007;0
06.09.2011;-0,006157361;0,00541;-0,0004;-0,002099151;0,00487;-0,00598;0,00001;0,000772901
07.09.2011;-0,037665711;-0,00049;0,00002;0,020175538;-0,00023;-0,0034;-0,0006;0,001208824
08.09.2011;0,045128062;0,00294;-0,00085;0,012807008;0,00278;0,00552;-0,00057;0,001006137
09.09.2011;0,008616595;0,02212;0,0006;-0,012113839;0,02067;0,00359;0,00235;-0,00254632
12.09.2011;-0,02364221;0,00657;-0,00085;-0,013458349;0,00782;-0,00267;-0,00068;-0,003627691
13.09.2011;0,010324973;-0,0054;-0,00014;0,008962048;-0,00417;-0,00622;-0,00001;-0,000876513
14.09.2011;-0,013136105;0,00033;-0,00005;0,000562605;0,00143;-0,00296;-0,00009;-0,002496879
15.09.2011;-0,025714869;-0,01326;0,0001;0,010601422;-0,01416;-0,00108;-0,00079;-0,001454521
16.09.2011;0,018464642;0,00516;0,00007;0,01270258;0,00561;0,00172;-0,00032;-0,000677507
19.09.2011;-0,009979052;0,01429;-0,00054;-0,010151672;0,01235;0,0036;0,00188;-0,003728814
20.09.2011;0,012957335;-0,00736;-0,00043;0,001632043;-0,00688;0,00152;-0,00089;0,001701259
21.09.2011;-0,002453494;0,00052;-0,00013;-0,010984387;0,00191;0,00573;0,00165;-0,001358696
22.09.2011;-0,015617623;0,01753;-0,00102;-0,03686529;0,01622;-0,00084;0,0026;-0,014421769
23.09.2011;-0,050558886;-0,0052;-0,00111;-0,001040371;-0,00381;-0,00714;-0,00353;-0,012078962
26.09.2011;-0,020588403;0,0027;-0,00039;0,006476726;0,00323;-0,0074;-0,00229;-0,010095717
27.09.2011;0,010389978;-0,01294;0;0,026416596;-0,01075;-0,00042;-0,00265;0,007410806
28.09.2011;-0,02202353;0,00261;0,00039;-0,01073401;0,0053;0,00099;0,00078;0,000665569
29.09.2011;-0,000353577;-0,00338;-0,00006;0,002277711;-0,00415;-0,00057;0,00017;0,002345446
30.09.2011;0,021457926;0,01717;0,00028;-0,006341621;0,01964;-0,00227;0,00107;-0,003632173
03.10.2011;0,037702404;0,01237;0,00041;-0,012856324;0,01103;0,01178;0,00253;-7,01041E-05
04.10.2011;-0,033901402;-0,00069;-0,00101;-0,014452417;-0,00022;0,00264;-0,00192;-0,007256284
05.10.2011;0,010995247;-0,00338;-0,00027;0,018157289;-0,00228;-0,00673;-0,00126;0,001059322
06.10.2011;-0,000300972;-0,00768;-0,00019;0,019475274;-0,00693;-0,00044;-0,00205;0,00712522
07.10.2011;-0,003751078;-0,0078;-0,00002;0,008078972;-0,00648;-0,00159;-0,00173;0,001471
10.10.2011;0,003822374;-0,01178;0,00011;0,006080107;-0,00436;0,00035;0,00009;0
11.10.2011;-0,008380456;0,00032;0,00097;0,004201228;-0,0011;-0,00516;0,00039;0,006085193
12.10.2011;-0,002724103;-0,01153;0,00012;0,003606597;-0,00775;-0,0039;-0,00044;0,007334538
13.10.2011;-0,003644801;0,00768;0,00016;-0,002370278;0,00402;0,0005;0,00071;0,002173988
14.10.2011;-0,000165153;-0,01144;0,00021;0,005776489;-0,01086;-0,00179;-0,00081;0,002341437
17.10.2011;0,004509415;0,00813;0,00021;7,96542E-05;0,00907;0,00566;0,00105;0,003194778
18.10.2011;-0,008698798;0,00624;-0,00033;0,001657327;0,00406;0,00056;-0,00036;6,84861E-05
19.10.2011;-0,011056002;-0,00857;0,00038;-0,001992126;-0,00739;0,0016;0,00059;0,001266906
20.10.2011;-0,013645322;0,00746;-0,00009;-0,01063274;0,00641;0,00136;-0,00027;-0,002872581
21.10.2011;0,004702061;-0,01441;0,00048;0,013529306;-0,0139;-0,00136;-0,00005;0,000994581
24.10.2011;0,004629277;0,00059;-0,00055;0,015612895;0,00294;0,00049;-0,00198;0,000959331
25.10.2011;0,032996934;-0,00012;0,00081;-0,009874108;0,00018;0,0091;0,0031;0,003183296
26.10.2011;0,011400612;0,00509;0,00053;0,004671245;0,00726;-0,0009;-0,00031;0,001876621
27.10.2011;-0,008393604;-0,02441;0,001;0,0205111;-0,02362;-0,00784;-0,00125;0,005483091
28.10.2011;0,002008424;-0,00112;0,00076;0,007077555;-0,00214;0,00448;0,00299;0,000304837
31.10.2011;0,004106176;0,01839;-0,0003;-0,006874373;0,01727;0,00947;0,00125;0,000981952
01.11.2011;0,0144664;0,02136;-0,00033;-0,022938686;0,02036;0,0109;0,00233;-0,000169136
02.11.2011;0,007289385;-0,0088;-0,00031;0,009298338;-0,00911;0,0017;-0,00041;0,003383293
03.11.2011;0,009087314;0,00382;-0,00005;0,007262275;0,00677;-0,00456;-0,00119;0,005158984
04.11.2011;-0,002978313;-0,00075;0,00035;0,002025215;0,00139;0,00528;0,00083;0,001811473
07.11.2011;0,02418854;0,00064;-0,00053;0,002412226;-0,00074;0,00447;-0,00069;0,000602732
08.11.2011;-0,008765332;-0,00462;0,00022;0,003622706;-0,00306;-0,00573;-0,00052;0,000769694
09.11.2011;0,011831754;0,01714;-0,00016;-0,005838539;0,01789;0,00337;0,0004;-0,002875773
10.11.2011;-0,011326068;-0,00086;-0,00009;-0,009162233;0,00045;-0,00452;-0,00097;-0,001140213
11.11.2011;0,006904452;-0,01072;0,00003;0,011288639;-0,00618;-0,00002;0;0
14.11.2011;0,003866732;0,00775;-0,00017;0,001395822;0,0065;-0,0002;-0,00101;-0,001007218
15.11.2011;0,007159978;0,00781;-0,00012;0,003994377;0,00939;-0,00443;0,00049;-0,003495211
16.11.2011;-0,004120984;-0,00049;0,00035;-0,004517059;-0,00073;-0,00113;0,00155;0,000134903
17.11.2011;-0,02336998;0,00146;-0,00042;-0,012619071;0,00013;-0,0005;-0,00018;-0,002023268
18.11.2011;-0,003502216;-0,00172;-0,00061;-0,011023616;-0,00084;-0,00012;-0,00037;-0,001723264
21.11.2011;-0,024460466;0,00456;-0,00022;-0,020541616;0,00361;-0,00203;0,00019;-0,004467912
22.11.2011;0,012215226;-0,00153;-0,00107;-0,004387562;-0,00219;0,00181;-0,00031;0,000577995
23.11.2011;0,007602962;0,01118;-0,00073;-0,010571103;0,01108;0,00711;-0,00016;-0,003669849
24.11.2011;0,000520386;0,00223;-0,00038;-0,002214652;0,00052;0,00015;0,00003;0
25.11.2011;0,002096221;0,00324;-0,00017;0,004516832;0,00311;-0,00476;-0,00049;0
28.11.2011;0,011009665;-0,00557;0,00015;0,025067212;-0,0075;0,00412;0,00109;-0,001705262
29.11.2011;0,002170176;0,001;-0,00034;0,006910896;0,00221;-0,00043;0,00031;-6,8327E-05
30.11.2011;0,008064266;-0,00949;-0,00031;0,027360169;-0,00977;-0,00341;0,00093;0,00468072
01.12.2011;-0,002078858;-0,00098;0,0004;0,002252291;0,00365;-0,00228;-0,00101;0,002686527
02.12.2011;0,006149264;0,0036;0,00083;0,008064443;0,005;0,00579;0,00092;0,003662879
05.12.2011;-0,014048433;-0,00281;0,00048;0,008963771;-0,00322;-0,00088;0,00073;0,00361572
06.12.2011;0,003072161;0,00623;0,00015;-0,006065811;0,00654;-0,0022;0,00018;-0,00020202
07.12.2011;0,007102482;0,00058;0,00043;0,002655959;-0,00048;0,00114;0,00273;-0,000168384
08.12.2011;-0,014012396;0,00661;0,00005;-0,013308001;0,00634;-0,00252;0,00142;-3,36825E-05
09.12.2011;-0,001663218;-0,00464;-0,00012;0,004831363;-0,00421;-0,00391;-0,00114;-0,000505255
12.12.2011;-0,011575885;0,01168;0,00029;0,000102239;0,0124;0,00509;0,00075;-0,001112122
13.12.2011;-0,009677777;0,0099;0,0003;0,002538569;0,00897;0,00463;0,00082;0,002665317
14.12.2011;-0,031242759;0,01035;0,00024;-0,013085462;0,00971;0,00001;0,001;-0,00067297
15.12.2011;-0,004726202;-0,00364;-0,00003;-0,000371206;-0,00438;-0,00341;-0,0008;-0,000437725
16.12.2011;0,015986276;-0,00325;-0,0003;0,001970955;-0,00005;0,00236;-0,00061;-0,000134744
19.12.2011;0,00050573;0,00232;-0,00003;-0,007628508;0,00391;0,00448;-0,0001;0
20.12.2011;0,006807602;-0,00789;0,00032;0,017868236;-0,00832;-0,00011;-0,00058;0,001381309
21.12.2011;0,002477893;0,00416;-0,00011;0,005206884;0,00622;-0,00187;-0,00092;0,000874743
22.12.2011;-0,005969402;-0,00156;0,00024;0,007047049;-0,00133;-0,00075;0,00038;-6,72292E-05
23.12.2011;0,00044694;0,00069;0,00041;0,007916469;0,00241;-0,00548;-0,00069;-0,000504253
27.12.2011;-0,009483333;-0,00167;0,00046;-0,000452497;0,00032;-0,00032;0,00061;0,000336338
28.12.2011;-0,013003421;0,0103;-0,00015;-0,00317665;0,0095;0,00475;0,0015;0,00067245
29.12.2011;-0,008968796;0,00289;0,0002;0,005900311;0,00291;-0,00367;0,00088;0,001041597
30.12.2011;0,012195224;-0,00455;-0,00006;0,004039324;-0,00107;0,00087;0,00075;0,000604169
03.01.2012;0,014938068;-0,00618;0,00048;0,008625676;-0,00523;-0,00242;-0,00012;0,000670893
